Header	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax borkumensis	2	0	2	6	5	1	7	1	193	1	1	20	9	1	0	1	3	1	0	0	0	3	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Hahellaceae;g__Hahella;s__Hahella chejuensis	224	95	118	486	104	54	137	0	203	2	0	11	39	1	1	31	20	2	2	0	1	5	2
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Chromohalobacter;s__Chromohalobacter salexigens	63	50	53	76	9	38	42	42	167	29	19	52	111	233	269	221	74	26	41	262	207	90	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas;s__Halomonas elongata	18	3	3	10	1	2	2	51	8	64	30	22	26	56	60	45	73	91	59	20	151	85	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinomonas;s__Marinomonas sp. MWYL1	32	124	8	146	41	20	3	231	101	212	148	150	157	235	281	196	222	158	326	321	228	258	2
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Neptuniibacter;s__Neptuniibacter caesariensis	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	15	0	1	0	1	17	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Actinobacillus;s__Actinobacillus minor	0	0	1	0	0	0	1	0	74	0	0	0	2	0	0	0	1	0	0	0	0	3	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Actinobacillus;s__Actinobacillus pleuropneumoniae	50	54	139	138	17	213	40	71	589	107	77	221	97	132	191	188	294	168	114	195	83	339	2
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Actinobacillus;s__Actinobacillus succinogenes	152	50	39	82	9	48	45	30	806	76	55	13	74	17	96	15	77	40	194	118	5	22	2
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter;s__Aggregatibacter actinomycetemcomitans	1	0	0	0	14	0	1	15	405	4	6	3	21	1	10	14	11	1	0	2	8	16	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter;s__Aggregatibacter aphrophilus	0	1	0	0	0	0	0	82	555	63	69	89	20	59	154	25	69	30	123	150	27	124	3
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter;s__Aggregatibacter segnis	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	6	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Basfia;s__Mannheimia succiniciproducens	0	0	1	3	325	0	0	114	981	92	39	45	206	101	57	69	182	73	121	53	208	226	3
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus ducreyi	1	0	0	0	36	0	0	1	179	23	7	0	10	0	0	1	28	26	1	104	2	19	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus influenzae	368	291	296	290	393	357	175	118	2937	78	35	45	101	121	160	88	203	51	220	147	274	27	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__Haemophilus parasuis	100	0	54	1	88	0	0	1	58	5	5	1	9	11	18	0	7	1	0	1	1	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Histophilus;s__Histophilus somni	133	115	68	93	13	107	129	90	461	107	87	38	48	98	141	23	160	59	28	169	167	179	3
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Mannheimia;s__Mannheimia haemolytica	1	0	0	0	1	0	0	0	87	0	0	0	40	0	1	1	9	0	0	0	0	20	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Pasteurella;s__Pasteurella dagmatis	0	0	0	2	3	0	0	0	129	0	0	0	1	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Pasteurella;s__Pasteurella multocida	194	0	4	9	27	1	16	43	589	89	39	35	23	153	151	54	214	74	39	22	83	62	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter baumannii	27	14	15	50	375	31	8	195	337	54	170	133	182	84	183	45	229	94	211	70	394	47	2
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter calcoaceticus	0	0	0	0	0	0	5	2	0	0	0	0	27	0	0	0	1	0	0	1	1	1	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter genomosp. 3	0	0	0	1	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	2	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter johnsonii	5	2	1	5	0	6	2	1	1	0	0	0	11	0	0	0	1	0	1	0	6	10	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter junii	4	1	0	2	0	2	2	0	43	0	0	0	0	1	0	0	0	0	0	0	3	4	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter sp. ADP1	85	37	8	48	63	94	9	1	4	2	1	1	68	3	1	0	42	0	5	0	13	32	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter sp. DR1	4	0	1	2	396	5	2	0	2	0	0	0	69	0	0	11	1	0	16	0	4	4	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter;s__Enhydrobacter aerosaccus	0	1	0	6	0	0	0	0	0	0	4	20	0	0	0	0	0	1	2	2	0	2	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter arcticus	9	0	1	11	6	0	0	0	134	0	0	1	8	1	2	0	7	0	1	1	1	3	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter cryohalolentis	4	2	1	10	83	0	1	0	111	0	0	6	11	1	0	0	7	2	0	0	0	3	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter;s__Psychrobacter sp. PRwf-1	50	31	54	124	3	46	19	2	126	6	8	2	6	1	1	2	15	1	21	4	5	52	2
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Azotobacter;s__Azotobacter vinelandii	54	17	4	17	14	15	18	1	28	1	2	3	64	1	3	0	0	0	5	3	21	31	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Cellvibrio;s__Cellvibrio japonicus	2	0	2	2	0	1	0	79	11	46	80	82	48	91	103	49	90	30	102	131	5	68	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa	109	35	36	226	1196	27	85	144	140	283	138	124	230	208	164	184	283	102	337	226	261	326	4
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas amygdali	33	4	8	13	0	0	1	3	0	0	0	1	34	0	1	0	1	0	6	4	2	7	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas entomophila	47	6	11	61	3	2	8	3	91	7	2	2	69	5	6	2	17	3	7	2	13	15	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas fluorescens	2085	528	946	1180	220	532	441	295	552	767	224	355	390	761	702	458	847	591	889	565	868	1496	19
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas mendocina	19	21	9	205	462	31	39	87	230	35	79	57	14	121	115	93	133	73	168	77	100	116	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas putida	324	131	96	422	194	149	113	12	239	19	30	10	181	18	122	7	106	2	19	20	124	193	2
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas savastanoi	39	6	14	37	1	6	13	0	1	3	2	3	26	24	3	0	5	4	15	16	31	22	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas stutzeri	171	60	22	124	20	10	34	170	76	66	126	105	49	3	167	113	143	105	213	141	145	148	3
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas syringae	46	13	27	39	1	27	29	40	122	19	5	10	73	60	15	7	21	8	15	9	69	144	2
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas syringae group genomosp. 3	98	46	20	185	788	27	7	109	7	52	55	49	71	117	4	61	126	72	135	115	127	190	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella;s__Francisella novicida	0	0	0	0	8	0	17	0	0	16	0	0	2	0	0	0	2	1	0	0	0	12	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella;s__Francisella philomiragia	2	10	2	1	0	0	33	19	0	7	0	13	6	49	0	31	9	0	0	33	0	46	10
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Francisellaceae;g__Francisella;s__Francisella tularensis	0	4	0	1	0	18	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	1	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__Methylophaga;s__Methylophaga thiooxydans	0	0	1	0	1	0	1	0	13	0	0	1	0	0	0	0	0	0	0	1	0	1	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__Thiomicrospira;s__Thiomicrospira crunogena	0	1	1	2	0	0	4	6	104	6	0	0	0	5	14	1	3	0	1	0	17	1	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Beggiatoa;s__Beggiatoa sp. PS	4	0	2	0	21	1	0	0	0	9	1	1	14	0	0	5	5	0	0	0	0	0	72
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__unclassified (derived from Gammaproteobacteria);f__unclassified (derived from Gammaproteobacteria);g__Reinekea;s__Reinekea blandensis	1	0	0	1	14	0	0	0	71	0	0	0	5	0	0	1	4	0	0	0	0	1	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__unclassified (derived from Gammaproteobacteria);f__unclassified (derived from Gammaproteobacteria);g__unclassified (derived from Gammaproteobacteria);s__marine gamma proteobacterium HTCC2143	2	0	0	0	0	0	0	1	0	5	2	0	1	0	0	39	0	0	0	0	0	1	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Aliivibrio;s__Aliivibrio fischeri	403	215	248	356	10	366	112	0	225	2	0	0	104	7	0	56	11	2	1	0	5	34	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Aliivibrio;s__Aliivibrio salmonicida	0	0	1	4	0	0	0	163	37	144	124	125	63	195	237	157	228	133	213	194	203	196	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium angustum	1	1	2	1	75	0	1	0	2	0	0	0	34	0	0	0	1	0	0	0	1	1	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium damselae	0	0	0	1	1	0	0	0	0	0	1	0	106	0	0	0	0	0	0	0	2	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium profundum	131	159	71	116	57	328	101	123	222	3	73	23	307	95	32	16	63	80	61	120	34	140	2
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium sp. SKA34	1	0	0	0	2	0	0	0	2	0	0	0	13	0	0	0	0	0	1	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio alginolyticus	7	3	2	0	0	5	2	32	25	63	52	1	40	8	96	37	49	46	201	0	0	91	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio caribbenthicus	1	0	0	0	0	2	11	16	0	65	0	0	4	17	80	0	0	0	0	0	28	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio cholerae	7	1	0	10	103	1	6	64	124	5	58	79	371	235	27	93	79	172	131	105	82	180	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio coralliilyticus	0	0	0	1	3	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	1	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio furnissii	1	0	0	4	616	0	0	0	0	0	0	0	33	0	0	0	0	0	0	1	0	2	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio harveyi	3	36	2	5	2	0	1	0	139	0	0	0	40	1	2	0	3	0	3	0	0	81	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio metschnikovii	7	1	0	2	1	1	0	0	1	0	0	0	6	0	1	0	0	0	2	2	6	57	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio mimicus	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	2	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio parahaemolyticus	379	414	235	336	52	297	159	0	468	0	1	0	28	1	0	0	1	0	1	0	2	3	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio shilonii	1	0	1	1	0	0	0	0	1	0	0	0	36	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio sp. AND4	0	0	0	0	14	0	2	0	0	0	1	0	5	7	0	3	4	0	1	0	1	43	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio sp. Ex25	3	1	1	0	1	1	13	0	36	0	0	37	39	80	0	0	0	0	0	55	56	46	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio sp. RC586	0	0	0	0	0	0	0	98	0	38	78	94	17	36	153	78	82	13	141	0	101	79	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio splendidus	118	6	11	18	40	28	41	2	4	18	13	12	30	51	44	24	63	36	32	33	100	53	2
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio tapetis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__Vibrio vulnificus	1	1	0	3	69	1	0	7	198	7	9	9	141	50	52	2	14	3	23	26	72	43	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas maltophilia	566	138	279	356	9	131	93	40	6	77	7	27	68	95	56	41	104	38	128	81	167	388	6
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas sp. SKA14	255	64	130	136	5	58	39	21	78	37	7	12	21	39	23	23	28	12	71	39	62	188	6
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas;s__Xanthomonas axonopodis	132	85	69	169	7	143	109	5	82	25	23	6	13	13	5	6	31	4	33	10	15	47	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas;s__Xanthomonas campestris	125	157	99	177	79	36	72	6	5	12	6	6	44	21	14	9	20	3	25	29	31	108	15
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas;s__Xanthomonas euvesicatoria	59	16	28	45	104	19	13	5	0	6	1	2	13	10	5	6	46	6	12	6	13	55	2
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas;s__Xanthomonas oryzae	269	171	285	305	9	222	166	6	79	13	3	11	17	7	3	4	25	8	13	9	21	59	1
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xylella;s__Xylella fastidiosa	214	125	197	222	34	175	103	2	101	3	1	1	20	2	1	1	70	2	5	5	11	20	3
k__Bacteria;p__Proteobacteria;c__unclassified (derived from Proteobacteria);o__unclassified (derived from Proteobacteria);f__unclassified (derived from Proteobacteria);g__Magnetococcus;s__Magnetococcus sp. MC-1	273	156	191	186	9	217	136	0	175	0	0	0	1	0	0	0	0	0	141	15	0	15	0
k__Bacteria;p__Spirochaetes;c__Spirochaetes (class);o__Spirochaetales;f__Brachyspiraceae;g__Brachyspira;s__Brachyspira hyodysenteriae	425	195	200	328	8	351	203	8	212	4	1	2	4	7	4	0	9	1	0	4	3	14	0
k__Bacteria;p__Spirochaetes;c__Spirochaetes (class);o__Spirochaetales;f__Brachyspiraceae;g__Brachyspira;s__Brachyspira murdochii	172	85	0	59	0	0	15	2	50	22	4	6	7	2	14	2	1	0	7	0	4	12	0
k__Bacteria;p__Spirochaetes;c__Spirochaetes (class);o__Spirochaetales;f__Brachyspiraceae;g__Brachyspira;s__Brachyspira pilosicoli	0	0	0	1	0	0	0	1	33	66	9	18	25	2	14	3	40	1	22	56	11	17	1
k__Bacteria;p__Spirochaetes;c__Spirochaetes (class);o__Spirochaetales;f__Leptospiraceae;g__Leptospira;s__Leptospira biflexa	6	0	1	2	0	0	1	0	186	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k__Bacteria;p__Spirochaetes;c__Spirochaetes (class);o__Spirochaetales;f__Leptospiraceae;g__Leptospira;s__Leptospira borgpetersenii	115	1	0	2	1	0	17	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0
k__Bacteria;p__Spirochaetes;c__Spirochaetes (class);o__Spirochaetales;f__Leptospiraceae;g__Leptospira;s__Leptospira interrogans	0	0	0	1	0	0	0	1	33	1	1	1	0	1	1	0	15	0	1	0	0	2	0
k__Bacteria;p__Spirochaetes;c__Spirochaetes (class);o__Spirochaetales;f__Spirochaetaceae;g__Borrelia;s__Borrelia bavariensis	32	26	21	24	4	47	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Spirochaetes;c__Spirochaetes (class);o__Spirochaetales;f__Spirochaetaceae;g__Borrelia;s__Borrelia burgdorferi	0	0	0	0	0	0	0	63	0	4	0	47	7	62	68	10	19	6	72	107	20	19	0
k__Bacteria;p__Spirochaetes;c__Spirochaetes (class);o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta;s__Spirochaeta smaragdinae	0	0	0	1	11	0	23	189	20	81	104	150	71	201	200	139	149	223	264	124	152	104	1
k__Bacteria;p__Spirochaetes;c__Spirochaetes (class);o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta;s__Spirochaeta thermophila	0	0	0	0	0	0	0	49	0	0	22	2	12	1	6	12	53	0	76	83	41	23	1
k__Bacteria;p__Spirochaetes;c__Spirochaetes (class);o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema denticola	433	342	374	558	32	526	266	477	2424	343	323	276	193	432	295	331	474	369	612	429	428	368	3
k__Bacteria;p__Spirochaetes;c__Spirochaetes (class);o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema pallidum	0	0	0	0	0	0	0	1	113	0	0	0	0	0	0	0	0	0	0	0	0	1	0
k__Bacteria;p__Spirochaetes;c__Spirochaetes (class);o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema vincentii	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	36	0	0	0	0	0	0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Aminobacterium;s__Aminobacterium colombiense	0	0	0	2	0	0	1	15	2	22	30	36	3	102	115	15	24	78	33	3	150	46	1
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Dethiosulfovibrio;s__Dethiosulfovibrio peptidovorans	0	0	0	0	0	0	5	1	174	0	0	0	0	0	0	0	8	0	1	0	0	22	0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Jonquetella;s__Jonquetella anthropi	2	2	17	33	0	11	1	0	2	0	0	0	0	0	0	0	0	0	1	1	0	123	0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Pyramidobacter;s__Pyramidobacter piscolens	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	2	0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Thermanaerovibrio;s__Thermanaerovibrio acidaminovorans	1	0	0	4	0	1	1	172	21	247	240	43	26	151	182	40	100	67	158	108	134	155	5
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma;s__Acholeplasma laidlawii	0	0	2	22	1	0	9	517	109	587	561	288	171	473	537	479	582	456	613	488	605	592	45
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Candidatus Phytoplasma;s__Aster yellows witches'-broom phytoplasma	37	1	1	0	0	46	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Candidatus Phytoplasma;s__Onion yellows phytoplasma	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__Mycoplasma arthritidis	0	0	0	0	0	0	0	10	0	9	1	13	6	2	44	1	26	13	102	42	110	19	0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__Mycoplasma crocodyli	0	0	0	0	0	0	0	1	0	0	0	9	0	1	0	0	42	0	57	1	1	0	0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__Mycoplasma mobile	0	0	0	0	0	0	0	155	26	152	47	100	13	210	88	100	189	58	249	156	172	255	3
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__Mycoplasma penetrans	0	0	0	0	0	0	0	106	135	107	27	60	45	118	174	63	84	137	240	143	238	178	0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__Mycoplasma pulmonis	0	0	0	0	0	0	1	0	3	10	0	0	1	0	1	0	0	0	0	0	0	0	0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Ureaplasma;s__Ureaplasma urealyticum	0	0	0	0	0	0	155	122	5	131	61	98	34	171	168	111	87	110	165	128	91	144	0
k__Bacteria;p__Thermotogae;c__Thermotogae (class);o__Thermotogales;f__Thermotogaceae;g__Fervidobacterium;s__Fervidobacterium nodosum	83	74	94	33	1	71	70	40	423	95	14	14	11	49	10	52	101	23	13	83	19	87	2
k__Bacteria;p__Thermotogae;c__Thermotogae (class);o__Thermotogales;f__Thermotogaceae;g__Kosmotoga;s__Kosmotoga olearia	0	1	0	0	0	0	25	7	1	12	1	1	1	10	48	0	0	7	1	0	5	0	1
k__Bacteria;p__Thermotogae;c__Thermotogae (class);o__Thermotogales;f__Thermotogaceae;g__Petrotoga;s__Petrotoga mobilis	0	0	0	4	0	0	0	104	26	42	62	116	51	111	87	121	41	71	205	120	132	84	0
k__Bacteria;p__Thermotogae;c__Thermotogae (class);o__Thermotogales;f__Thermotogaceae;g__Thermosipho;s__Thermosipho africanus	0	0	1	0	0	0	2	179	127	134	104	123	66	181	158	141	148	132	169	144	85	120	4
k__Bacteria;p__Thermotogae;c__Thermotogae (class);o__Thermotogales;f__Thermotogaceae;g__Thermosipho;s__Thermosipho melanesiensis	1	1	0	6	0	0	0	169	110	121	99	78	45	0	182	1	26	117	167	99	0	1	0
